ASV_ID,domain,phylum,class,order,family,genus,species
645baef1fb904dd51ffdaa8fabf34681,d__Bacteria,p__Fusobacteriota,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Cetobacterium,s__uncultured_bacterium
003a892bc16b3eb8f42007e31e21e04a,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,
ddc4831a16123d5a1323bb370ee33235,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Stenotrophomonas,
746dc0e624aaf835443e143837e8c61e,Unassigned,,,,,,
69e98d8b5f1fe8e68bb29ac1c67204b4,d__Bacteria,p__Desulfobacterota,c__Desulfovibrionia,o__Desulfovibrionales,f__Desulfovibrionaceae,g__Desulfovibrio,
87375f897b9ac53013dd16dc89172574,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,
44151c39104b1a25d1f2ac5c7d1622b8,d__Bacteria,p__Planctomycetota,c__OM190,o__OM190,f__OM190,g__OM190,
cae1370bdb06de1b32d0539840aff8e6,d__Bacteria,p__Fusobacteriota,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Cetobacterium,s__uncultured_bacterium
a1b5f6361126c17ca17f0743eab4360c,d__Bacteria,p__Bacteroidota,c__Ignavibacteria,o__Ignavibacteriales,f__Melioribacteraceae,g__IheB3-7,s__uncultured_bacterium
d007e95d8b2f73ef619bd1980276eb05,Unassigned,,,,,,
63688fd0cbe7c2dff5c4fbeefe7246fe,d__Bacteria,p__Bacteroidota,c__Ignavibacteria,o__Ignavibacteriales,f__Melioribacteraceae,g__IheB3-7,s__uncultured_bacterium
fd621f618095480eb38ba7fcd60795cd,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Pir4_lineage,s__uncultured_bacterium
fde7cd631d514e65c31f3f84efe26fa2,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__DEV007,g__DEV007,
85c48d299cd139c2a65450057e610e14,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__uncultured,
937dd39640bf7b0268ccbd90dd9645e7,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Endozoicomonadaceae,g__Endozoicomonas,s__Endozoicomonas_acroporae
4a511e9cabd2c5dff8354bef52e12416,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Rikenella,s__uncultured_Rikenellaceae
bf4c019f70fb50a9c769f5ab8313de56,Unassigned,,,,,,
31fec82e5e0820b178b2dd5608ab69ba,Unassigned,,,,,,
3168d2cb5bb8e990161cc5fc58b6bb30,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,,,
5ff7d9b4516e914f6313acc213ff443d,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,
091e52f1967b4b50c193e41fd27b6646,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Silicimonas,
bdc9b87a2df2964cf7f167eb4538b2a3,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Rubripirellula,
0f2188387715b82a0c9d3cba7390da32,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Roseobacter_clade_CHAB-I-5_lineage,
984bc1748d94da0c111930529cb282e4,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,,,
9d0d2951b9cfd4e4de7e69e41ac8db4b,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,
4632e40dc1b13638dac697edb1087de1,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Pir4_lineage,s__uncultured_Planctomycetales
af18708b0aaf55eda9b8f4b339e2461b,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__Simkaniaceae,g__uncultured,s__jellyfish_metagenome
b718ff7f9f2b0954de267e9d847e506f,Unassigned,,,,,,
a471397b3d8d4abb0782c31a62d90f7a,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Rubritaleaceae,g__Rubritalea,s__uncultured_bacterium
57bfbab88051a2566a12bd881b4ea819,d__Bacteria,p__Fusobacteriota,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Cetobacterium,s__uncultured_bacterium
ba21c251c8f97b0f6a3b7759b61cc4bd,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,
d875ae259a575ec8a72772aac78ad248,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Erythrobacter,
7c2ca811a497167dffbe505d94ed84fc,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,
1ec3edc33f9a6009533c6d5880a0f80b,Unassigned,,,,,,
a4b4c7ed292a3357da0f144b8e607e12,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Synechococcales,f__Cyanobiaceae,g__Synechococcus_CC9902,
7f6abcd8fd0169861e8f02879f544de9,Unassigned,,,,,,
a92bff883dcefcef006f77a597e05007,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,,
ccdee07dc34bc92198810c645d344663,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Parvibaculales,f__Parvibaculaceae,g__Pyruvatibacter,s__Pyruvatibacter_mobilis
42cf444566e2a4198ce074c8f0b1a08f,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,
db76388571ed055662575f062a7cfe96,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,,,
883a02a82d86e1aae21c5d695b2ffe91,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Endozoicomonadaceae,g__Endozoicomonas,s__Endozoicomonas_acroporae
9db1eaaf0006a58e99f12e13dfed25cf,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Stappiaceae,g__Stappiaceae,s__uncultured_bacterium
7533e6f41e2a7619321a7fdca474ef0f,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Endozoicomonadaceae,g__Endozoicomonas,s__Endozoicomonas_acroporae
d0fbcfda61d65aeab3d1e785d140b2af,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Stappiaceae,g__Labrenzia,
fce4f97509833446aace29104148034d,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Pseudahrensia,s__uncultured_bacterium
13699297cc52fd3c6be4eb7504020128,d__Bacteria,p__Bacteroidota,c__Ignavibacteria,o__Ignavibacteriales,f__Melioribacteraceae,g__IheB3-7,s__uncultured_bacterium
a4263054eaa43f2d588221f254bba737,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,
ea2fc942157e4756e5f78e7d9f064236,d__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Microtrichales,f__Ilumatobacteraceae,g__Ilumatobacter,
37b74ebea770b5ca51dc9af2a71a3d5c,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Sulfitobacter,
a1f2298738250cb74a1f6d5c29027db1,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Novosphingobium,
d681f642d8143ac1ce0722dbd6856238,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Paracoccus,
b4de58c0499ddc691a3bb1ed39325538,d__Eukaryota,,,,,,
353c89c6b457a06aa6b8b30b717533e7,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,
c16512664393edb7834a6d18e7e3c426,d__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Sandaracinaceae,g__uncultured,
d716743decdad034250815c681aa166a,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Ruegeria,
f86ee1bfe873127ec5d064272cb4fc00,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,
94219c44cef53c42e9aa4bf8610e8ac0,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Endozoicomonadaceae,g__Endozoicomonas,s__Endozoicomonas_acroporae
5bc589bd4684c14cb1a7dcb49ef6b9c9,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Endozoicomonadaceae,g__Endozoicomonas,s__Endozoicomonas_acroporae
df6958420920cae6130322568eb94f61,d__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Sandaracinaceae,g__uncultured,
92c1cc9ff4bc0628f05d7471f80e46d8,d__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Clostridiaceae,,
412fcc4d9859aaae5ec3e7e52fd270c1,Unassigned,,,,,,
b485c70e02a855412859ea36107605e1,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,,,
4ee946f31d5d264ba956d8507c5d52cb,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__Aurantivirga,s__Polaribacter_sp.
3d936a56aa3119b0d72c564c05c89358,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Paracoccus,
1e7799349c3cdeebb9f67e67f7fe360f,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Endozoicomonadaceae,g__Endozoicomonas,s__Spongiobacter_sp.
ba8638706228c98af1890308b8af3276,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__NS5_marine_group,s__uncultured_Flavobacteriaceae
de8d1681a012ff9059ab22be85563869,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Tenderiales,f__Tenderiaceae,g__Candidatus_Tenderia,s__uncultured_gamma
bfb50c28f352e00f508f560cfdfb473d,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Actibacterium,
e7abd037863b39bf6daaf617cf367d7a,d__Bacteria,p__Fusobacteriota,c__Fusobacteriia,o__Fusobacteriales,f__Fusobacteriaceae,g__Cetobacterium,s__uncultured_bacterium
3bfa301b65449840a21abb4a1f19a8b0,d__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Sandaracinaceae,g__uncultured,
4163a0bc3a2589e3628835cdf55c8b30,Unassigned,,,,,,
60b1c0a93cfd0275329a441379b24dca,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Nostocaceae,g__Rivularia_PCC-7116,
ab52321e823323adf330cfa48cefa29c,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Rubritaleaceae,g__Rubritalea,
a76084e256007d9990483072f472f474,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Endozoicomonadaceae,g__Endozoicomonas,
3bcf4c16274a368389927cff0976d67d,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,
2c7295b25b408dcc6620d7e8c4791025,Unassigned,,,,,,
36eb4b4ea115ddf0f09c04ba1c77ab75,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Endozoicomonadaceae,g__Endozoicomonas,s__Endozoicomonas_acroporae
0f17cd2f51896fe959f33a242e48691d,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,g__NS5_marine_group,
3f7ba0a8d73d13b5ae784a974a29116e,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,
24b917534ec409e57a7f96a10c12c7c5,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Synechococcales,f__Cyanobiaceae,g__Synechococcus_CC9902,
12a342d261f78f24662d6c7907c57aee,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Endozoicomonadaceae,g__Endozoicomonas,s__uncultured_bacterium
2820f01b8f0d036e02dd039ad981eb90,d__Eukaryota,,,,,,
01613f9945fe8da2fcd0e5d53ff93bc4,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Erythrobacter,
7f2d25ef65eec31c1ca4b95985c07ae7,d__Bacteria,p__Firmicutes,c__Clostridia,o__Peptostreptococcales-Tissierellales,f__Fusibacteraceae,g__Fusibacter,s__Acidaminobacter_sp.
68ed487b0b875867c79fdb7ba7f106b2,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Psychrobacter,s__Psychrobacter_celer
0be76f7935b33ad01bde0679cd7362a0,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Rubritaleaceae,g__Haloferula,s__uncultured_bacterium
81cf19cc0966ba6e25d32d6a125a76a9,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Stappiaceae,,
d39d9a7a8cc92bdb5b4d2169b24c917f,Unassigned,,,,,,
dbf2b5a92de03a54d1d19f65d81bafa6,d__Bacteria,p__Firmicutes,c__Bacilli,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Breznakia,s__uncultured_bacterium
f94bfd59e49e166d1f58a0bb4eac8659,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,,
841ab8ab1b01bf824a5144db613c92ba,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__uncultured,s__Hoeflea_sp.
a9e6145a624ce97dded04cd99bc99b92,Unassigned,,,,,,
565e80c1284e50f400ab10f08eee2a30,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Synechococcales,f__Cyanobiaceae,g__Synechococcus_CC9902,
5334a15d197a89c226962fec595ec158,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Endozoicomonadaceae,g__Endozoicomonas,s__Endozoicomonas_acroporae
9542c6637febc6c1417dcdec539bd4e9,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Paracoccus,
57dca3114131260ed53b8d33e762af4c,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,
bc1f234c20fbead8a00794136de12fe8,Unassigned,,,,,,
5bdc142a8a295df5fa9c2ec3e6ce21fb,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__DEV007,g__DEV007,s__uncultured_bacterium
28209fd1da171df2306205ef49c4c27c,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Stappiaceae,g__Labrenzia,
286c3d36c975f88a8d3bb0d38117f07f,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Croceicoccus,
d3b2e12ec992131e172fae6d51747154,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__uncultured,
63d9489316a79c51fe22918e1fd64cc3,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Pedosphaerales,f__Pedosphaeraceae,g__SCGC_AAA164-E04,s__uncultured_bacterium
992ce968731ca8a0200895732a048786,Unassigned,,,,,,
8f22d109c444c02df2b6863bd395ef33,d__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Bacillus,s__Bacillus_okhensis
9d1fd52a635b3cb8fd447ccb54ec8733,d__Bacteria,p__Bacteroidota,c__Ignavibacteria,o__Ignavibacteriales,f__Melioribacteraceae,g__IheB3-7,s__uncultured_bacterium
88432ca772cbbfc39bac1598495cc175,Unassigned,,,,,,
3d17934c610b0200163a04f5831d17ab,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,
bfd5d1efa93fea8229c55514872f3910,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,
9fea6d0b44636fa6290a8aa9a0d009f8,Unassigned,,,,,,
b436246580da0969988a2fc31aa26cfb,Unassigned,,,,,,
0250213b95259790640b17a9ad23c586,d__Bacteria,p__Firmicutes,c__Bacilli,o__Erysipelotrichales,f__Erysipelotrichaceae,g__Breznakia,s__uncultured_bacterium
50521d28ce8be9e6492199af6e480092,d__Eukaryota,,,,,,
2792ceaed7fc26ab55dca29778e9c7e8,d__Eukaryota,,,,,,
4fa80d50c82e7952835d67ce39ea1ac8,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__DEV007,g__DEV007,
d16ae593a1fd321e05acd20937cb70b5,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,
f289d79b3594382b4b7aa57af9cde6f8,Unassigned,,,,,,
3f2cd9d6033421ea45f3acc72c16cbd0,Unassigned,,,,,,
bd319463b205b64babbd415d8e74f93b,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Paracoccus,
5cd6bbe5242f29540f92ec8d840ad5b6,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Chloroplast,f__Chloroplast,g__Chloroplast,s__uncultured_candidate
aac1a4c4413be2efaf2dcd53a240df37,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__AB1,g__AB1,
980a6621c4313d0e8c00608abeeff16f,d__Eukaryota,,,,,,
11c802bd4935aec133639bc524057dac,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rickettsiales,f__AB1,g__AB1,s__uncultured_bacterium
37cb94259af34380762049dd19f708ae,d__Bacteria,p__Actinobacteriota,c__Acidimicrobiia,o__Actinomarinales,f__uncultured,g__uncultured,
56491a26ba21408f61b7bf6ba60285eb,d__Bacteria,p__Firmicutes,c__Clostridia,o__Lachnospirales,f__Lachnospiraceae,g__Epulopiscium,s__bacterium_enrichment
3a3a1b95bcb1e85ea69820f3c976a278,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,
ae62ed26ff2de357449c7d0a70d9ba77,d__Eukaryota,,,,,,
6009654414b4b830746316df411115c6,Unassigned,,,,,,
a348694b859d5fe1efe7add17eeab54d,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Parvibaculales,f__PS1_clade,g__PS1_clade,
012821ca2e5230f829f5ad7792f80196,d__Bacteria,p__Campilobacterota,c__Campylobacteria,o__Campylobacterales,f__Arcobacteraceae,g__Arcobacter,
aaca03689a686d2b4fc867c629c88487,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Pir4_lineage,
830d639070abef28fd773fa2b246a08e,d__Eukaryota,,,,,,
4ff97c2db6539bfffc247fbaddd48d95,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Rubritaleaceae,g__Persicirhabdus,
d9c6244d72a50d3ab3f9222d25ed69da,Unassigned,,,,,,
83a29d911884bf26397afc04efcff8b7,d__Eukaryota,,,,,,
b1e0556bf2433d5d8812d4cda94eafe8,d__Bacteria,p__Firmicutes,c__Clostridia,o__Lachnospirales,,,
47a49fceef4d37929563585587b77079,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Endozoicomonadaceae,g__Endozoicomonas,
ad21a8ffb5431a5be18d4d15c16365d4,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Phormidiaceae,g__Trichodesmium_IMS101,
d688108860252f5c7c0467c045f7d973,d__Eukaryota,,,,,,
e2f5f68ff1862a793bcd03847b741bf8,d__Eukaryota,p__Retaria,c__Foraminifera,,,,
c2c4e1be7110747007f3ca97483160d8,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,f__Phormidiaceae,g__Trichodesmium_IMS101,
61b9540aee0f36ae59a6366e10bfa9dd,Unassigned,,,,,,
1520f884b8f1fea9d1f6fce8142d1a8e,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Endozoicomonadaceae,g__Endozoicomonas,s__uncultured_bacterium
e8a4331752ea5a2b54dc76322819173b,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,
0cc17de98e35a0cf80fe9c26182dd8bb,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Novosphingobium,
32e8184eb55729a2f1c3e765e34e17df,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__Simkaniaceae,g__uncultured,s__jellyfish_metagenome
206d0f4e5d99ba560dc8ea63aca06bbd,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Endozoicomonadaceae,g__Endozoicomonas,s__Endozoicomonas_acroporae
8cea01a27bd0692bfe052e1c41cca52a,d__Bacteria,,,,,,
1083acba5a7f0063464c30586da5ca75,Unassigned,,,,,,
f57b126a60142ce6aff7c66ae4e2d93b,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__DEV007,g__DEV007,s__uncultured_bacterium
a405444dfe849973b8beae1cc3ac96b0,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,,
7c3871901d4bd247762de4549885b835,d__Bacteria,p__Bdellovibrionota,c__Oligoflexia,o__Oligoflexales,f__uncultured,g__uncultured,s__uncultured_bacterium
90c4749d3569dbf11ec4c6340fe82068,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__Chlamydiaceae,g__uncultured,s__uncultured_organism
57a6ef1b083d9ea41439550af44d8166,Unassigned,,,,,,
7bb0fca72f72a301b083519f2ebedbfb,Unassigned,,,,,,
1ecca6aa5c8a413d12d151710ceb1428,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,
46b79326a2ad8cf4c4f6afc15df56e64,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__DEV007,g__DEV007,s__uncultured_bacterium
e2b78671afedbb146cde0ee946d22c5e,d__Bacteria,p__NB1-j,c__NB1-j,o__NB1-j,f__NB1-j,g__NB1-j,
5a5585408bc0d6ca02fa9a59519d882d,Unassigned,,,,,,
bc8de4b81a13707252bbd096a671311b,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,,
d5419abb9039b924fe8dcf93963a21dc,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Hafniaceae,g__Hafnia-Obesumbacterium,
5e46dbe74daedf8eb7a06a8f4faff523,Unassigned,,,,,,
9bf5975580fe29fbe3e47c54cd8b4f28,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Coxiellales,f__Coxiellaceae,g__Coxiella,
9fcbe26705dfaae8828276280b4385ae,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Flavobacteriales,f__Flavobacteriaceae,,
a0edb443288453a4844d0e7545fe8bc6,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Moraxellaceae,g__Psychrobacter,
cafa5f79a6734ac836dc0c64ace692f2,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Paracoccus,
a6607d2a734879dda8e2fba7b56560b8,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Vibrionales,f__Vibrionaceae,g__Photobacterium,s__Photobacterium_damselae
0be2e387ccc622fc609b5a304129ea87,Unassigned,,,,,,
4e33dbca3c6b395fa39322c8de74f58f,Unassigned,,,,,,
b9621a269f84298f828766bcacfb70e2,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,,,,
3501699d36af7140af49ad5e62e1f543,d__Bacteria,p__Cyanobacteria,c__Cyanobacteriia,o__Cyanobacteriales,,,
0e337bd1f018bf19757f85401a3817f6,d__Bacteria,p__Bacteroidota,c__Bacteroidia,o__Bacteroidales,f__Rikenellaceae,g__Rikenella,s__uncultured_Rikenellaceae
1fc3477e861eb96d81132015eaa7c939,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Rubritaleaceae,g__Roseibacillus,s__uncultured_bacterium
2210cbb02131d954750c201567e4aafe,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__SAR86_clade,f__SAR86_clade,g__SAR86_clade,s__uncultured_bacterium
ac9b4fb8e05b0084a2caac35e29df5af,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Rhodopirellula,
719672e2a4bf7c2b357250bc5cd1137f,d__Bacteria,,,,,,
8cf8ffbb879de2b2581460ffa4b99e33,Unassigned,,,,,,
dbba10b7826228c24473153fc378b09e,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Rubritaleaceae,g__Rubritalea,s__uncultured_bacterium
ee4a704a068efbac7207df9caae06836,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Endozoicomonadaceae,g__Endozoicomonas,s__Endozoicomonas_acroporae
6851ca8f218e7a636c3f0c2f230cc0fe,d__Bacteria,p__Myxococcota,c__Polyangia,o__Polyangiales,f__Sandaracinaceae,g__uncultured,
8ed4407fd130b736b533a0c8f018a8ab,d__Bacteria,p__Verrucomicrobiota,c__Chlamydiae,o__Chlamydiales,f__Simkaniaceae,g__uncultured,s__jellyfish_metagenome
8f091f1e31fab9a80afa214f1390e122,Unassigned,,,,,,
32876226100fcec7a199376354db0fb3,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__uncultured,f__uncultured,g__uncultured,
c67bfd535d834e4904681354887256c1,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Coxiellales,f__Coxiellaceae,g__Coxiella,s__Coxiella_cheraxi
886a2f101c1e628777ee2e96504084a7,d__Eukaryota,,,,,,
b8d6b30e733d1e24292081ee176ec9c4,d__Eukaryota,,,,,,
43379787d98f63c63f556823449ed043,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__Verrucomicrobiales,f__Rubritaleaceae,g__Roseibacillus,
504310102716c5de6d2e8cd47c0e5e36,d__Bacteria,p__Planctomycetota,c__Planctomycetes,o__Pirellulales,f__Pirellulaceae,g__Pir4_lineage,
f6b67d520b39f3abd45f39735fa48a9e,Unassigned,,,,,,
