KEGG_ID,MARS2_S1,MARS4_S14,MARS5_S2,NURS2_S4,NURS4_S5,NURS5_S6,Par1_6m_S7,Par1_T0_S15,Par2_6m_S8,Par2_T0_S9,Par3_6m_S10,Par3_T0_S11,REBAR2_S12,REBAR4_S13,REBAR5_S16
K15276,0.357685978,0,0.124794466,0.135684201,0.0523323,0.212411723,0,0.246685974,0.750857055,0.269085176,0.372829307,0.348194375,0.06302687,0.083844354,0.26544398
K15285,0.51786709,0,0.450196036,0.308064811,0.04356664,0.341876669,0,0.720269417,0.319489677,0.279325362,0.253947599,0.515327675,0.384779039,0.108578439,0.653738753
K15303,1.794092256,0,2.107267628,0.42850545,1.130438188,1.138476187,1.449773833,2.344424295,1.752384849,1.094893016,1.434132687,1.075199323,1.574356724,1.348488617,1.067135848
K15305,0.675478814,0.514121631,0,0.7441179,0.084186744,1.332652681,0,1.65638673,0.694542776,1.551139548,0.545244441,0.793529935,0.506955256,1.092528388,0.300247437
K15314,0,0.182309512,0,0,0.041462422,0,0,0,0.059489745,0.004737641,0.005370716,0,0,0.026571658,0
K15318,0.42251045,0.019188312,0.505759317,0.299941398,0.039275763,0.373034625,0,0.381548515,0.304302717,0.30068161,0.333229514,0.165504155,0.368956482,0.07551094,0.377268314
K15320,0.315291988,0,0.569267907,0,0.053049181,0.322982209,0,0.424023658,0,0.197001476,0.377936558,0.05882736,0.319451257,0.033997163,0.227036418
K15329,0,0.479530959,0,0,0.032958215,0.047392364,0,0,0,0.022235961,0.017337266,0.054822093,0,0.114368336,0
K15332,0.660026684,0,0,0.402699099,0.284749282,0.693461802,0,0.665295038,0.490265489,0.894752179,0.442610194,0.947293521,0.720174672,0.255478679,0.324973697
K15334,0.62614741,0.125295868,0.675716377,1.175446019,0.261563318,0.629738286,0,0.973865275,0.993781396,1.334873521,0.885220387,0.354509345,0.845301546,1.698587973,0.649540922
K15335,1.473044168,0.329994349,0.644287708,1.283603378,0.338083274,0.277384721,0,1.766310577,1.41389065,2.928516487,1.094454297,0.689611244,1.492476273,4.151362637,0.830357033
K15336,2.876381783,0.518939685,1.520130121,2.168776267,0.338575031,2.845491721,0.525256659,2.008250597,2.371764358,3.732134512,1.638163557,1.236786421,1.814957753,6.82847584,3.074808268
K15338,0,0,0,0,0.013830679,0,0,0,0,0,0.017915175,0,0,0.035454184,0
K15342,0,0.277414605,0,0,0.064759034,0,0,0.031853591,0.037166169,0,0,0,0.031197247,0.065501865,0
K15362,1.176676785,0.211393028,1.867710435,0.376908258,0.212122218,0.219531669,0,1.665401475,0.780385141,0.683630878,0.831344615,0.38601324,1.002233452,1.293181403,0.843166773
K15363,0.008430885,0.138605685,0,0,0.03546328,0.069092165,0,0.288612839,0.081411607,0.032417262,0,0,0,0.07727194,0
K15371,0.049127674,4.158672751,0.185935379,0.037004782,0.469404876,0.052687601,4.118384074,2.249186617,0.613873501,0.043240615,0.087864232,0,0.0130279,0.479693179,0.108324566
K15372,1.754909658,1.114207249,0.633760131,0.704922779,1.380329191,0.184923147,0,2.011925746,0.742679404,1.553950739,1.338647057,2.118569332,0.669582486,1.186446019,1.771313131
K15373,0,0,0,0,0,0,0,0.538572173,0,0,0,0,0,0,0
K15376,0.345244727,0.315327934,0,0.045639231,0.225901097,0.117888506,0,0.337316256,0.069454278,0.193591835,0.114955703,0,0.369232411,0.165452859,0.214843722
K15377,0.416289108,0,0.041411617,0.065491273,0.133138379,0.634377613,0,0.548105549,0.460952156,0.24307495,0.284928934,0.243926902,0.3485791,0.081613518,0.410143684
K15378,0.959013131,0.652402622,0.716492365,0.786883297,0.011128133,1.327939498,0,0.99894875,0.558827521,0.826500445,0.828834223,1.234022211,1.233008415,0.224596641,1.640432358
K15382,0.253179466,0.441459107,0.738783239,0,0.090360439,0.18862161,0,0.507958597,0.27781711,0.272872301,0.209010369,0,0.155466278,0.057908501,0.27008925
K15384,0.903444145,1.140547846,1.375394328,0.543786585,0.178523663,0.329893763,0,1.49094156,0.433473505,0.423666022,0.98449744,0.318103503,0.744253461,0.404831463,0.980995365
K15389,2.554249606,2.21008605,0.657020667,2.254132761,1.825936326,1.696444361,0,4.442701908,3.303313201,3.392916134,2.454597385,1.274353669,3.341577021,1.641917851,2.346812082
K15394,0.504467181,0.712727522,0.759023876,0.187558484,0.106098362,0.484473314,0,0.554492476,0.323485676,0.568273489,0.360757624,0.764755683,0.351396383,0.322973046,0.454072836
K15396,0.011282507,1.287726641,0,0,0.21808102,0,0,0.971859561,0,0,0,0,0.045725376,0.106172957,0
K15398,0,0,0,0,0,0,0,0,0,0.255285936,0,0,0,0.827264294,0
K15408,0.007596144,0.140145748,0,0,0.056396945,0,0,0.16782773,0.058642134,0.030728863,0.043430726,0,0.030785402,0.155112055,0
K15423,1.385433679,0.643268985,0.418179192,1.685412642,0.40474814,0.284711865,0,1.50236948,0.978633175,1.100529437,1.233026333,0.947537984,0.848544978,0.773358685,0.962341463
K15429,0.895708816,0.326201311,1.432984731,0.215830847,0.22892159,0.325209673,1.05767591,1.172933953,1.067474611,0.648484965,0.685718748,0.528866662,0.896037171,0.36065463,1.043224264
K15441,1.038541049,0,1.013574566,0.100183678,0.118066775,1.207638358,0,1.65512424,0.508202031,0.809443213,0.397629483,0.052370699,0.881607554,0.348056319,0.673725956
K15444,0.042622806,0,0,0,0,0,0,0.066140442,0,0,0,0,0,0,0
K15446,1.085172077,1.180371945,1.283981565,2.054985705,0.548789524,1.630685936,0,1.939648053,0.648735142,2.332764359,0.958988753,0.32150568,1.367604428,1.27407549,1.194852784
K15449,1.285077595,1.21359764,1.558370894,1.346357321,0.653499601,1.611142921,0,2.467212553,1.018662738,2.599661786,1.126180871,0.590479628,1.088263949,7.457624331,1.181640469
K15450,1.291847099,0.283228683,1.290154553,0.912784624,0.180341212,0.924615737,0,2.170962755,1.266519179,0.889329439,0.903662479,0.315764507,1.291741872,0.328472587,1.336002975
K15451,0.608457815,0.041796044,0.38761639,0.282304523,0.111215772,0.375020875,0,0.592633949,0.310958768,0.224832091,0.374925817,0.101193456,0.240411771,0.191891202,0.390542764
K15460,0,0,0,0,0,0,0,0.359727873,0,0,0,0,0,0,0
K15461,0.010509733,1.743399635,0,0,0.250129308,0,0,0.888393975,0,0.050715831,0.031351555,0.203285079,0.039193179,0.238930371,0
K15462,0.251544428,0,0,0.169382714,0.135090357,0,0,1.223056049,0.333987783,0.338521242,0.150761578,0,0.662643154,0.101003199,0.72453152
K15502,0.675625689,0.126131174,0,0.549962284,0.165293485,1.716419741,2.368332826,1.284164993,0.750857055,0.794622422,0.397569626,0.480492005,0.054549571,0.375534449,0.401018162
K15503,2.220260702,0.630655868,0.302780016,3.494189105,0.438737564,3.057564915,3.012151458,2.00396562,1.808016114,3.229324118,1.765924344,1.591629767,2.269228287,1.663329271,1.982586251
K15504,0.591848103,0.101174738,0,0.248941261,0.062127116,0.277384721,0,0.765339404,0.311987129,0.624234897,0.698691806,0.206682223,0.847997882,0.230452196,0.79766271
K15505,2.04878436,0.97766747,0.834783321,1.134534561,0.466752871,1.266949925,0.283076278,3.234529203,1.555636298,1.638872678,1.287913236,0.83030406,1.499034549,2.003506368,1.42882346
K15521,0,0,0,0,0,0,0,0.276866968,0,0,0,0,0,0,0
K15523,0.911967203,0,0,0.775005813,0.07306774,0.355889831,4.390352833,0.405861805,0.471764904,1.168856363,0.260277064,0.162052728,1.143997143,0.126909863,0.938131615
K15528,0.877600505,0.245002999,0.63779848,1.150502634,0.211738746,1.940495703,0,1.445763453,0.92738949,1.056896021,0.765068172,0.56846698,1.147542458,1.149837853,0.439844495
K15537,0.689763387,0.084087449,0.12313054,0.182556925,0.097730984,0.230537524,0,1.372133923,0.407465095,0.368746353,0.35671103,0.305379363,0.352390231,0.187895991,0.531993977
K15539,0,0,0,0,0,0,0,0.454280407,0,0,0,0,0,0.053181276,0
K15540,0.014385197,0.059123988,0,0,0.13572162,0,0,0,0,0,0.015675778,0,0,0.086978722,0
K15547,0,0,0,0,0.016340043,0,0,0,0.093777928,0,0.010582804,0,0,0.089009449,0
K15548,0,0,0,0,0.033674698,0,0,0,0.205790452,0.070611004,0,0,0,0.153197091,0
K15549,0,0.591239876,0,0,0.020169741,0,0,0,0,0.023046647,0.026126296,0,0,0.012926005,0
K15553,0.059834441,0.647089897,0,0,0.251170357,0,0,0.074407998,0.041966331,0,0.022663775,0,0.088837873,0.285347648,0
K15554,0,0.461455513,0,0.01669728,0.052808049,0,0,0.014697876,0.034298409,0.006828636,0.030774533,0,0,0.119535896,0
K15555,0,0.147809969,0,0,0.030254611,0,0,0,0,0.019579452,0.027262222,0,0,0.181594601,0
K15576,0.014660073,0.461455513,0,0.069766978,0.062461133,0,0,0.951013461,0,0.034569971,0.007987657,0,0,0.220502431,0
K15577,0.034559032,1.594761965,0,0.248941261,0.0465176,0,0,0.731881944,0.025371426,0,0,0.037670152,0,0.272464135,0
K15578,0.046135153,1.161734493,0,0.025238285,0.121779567,0,0,0.73894839,0.070631469,0.015293628,0,0.095431051,0.042986068,0.261241356,0
K15580,0,0,0,0,0.080260937,0,0,2.13090608,0,0,0.022195791,0,0,0.081104343,0
K15582,0,0,0,0,0,0,0,0.506607644,0,0,0,0,0,0,0
K15583,0.363415502,0.684593541,0,0.504433608,0.267514457,0.496372659,0,1.012562442,0.785929983,0.487618532,0.346517191,0,0.383551674,2.416482542,0.339226929
K15596,0.364182201,0,0.876720616,0.242638951,0.049020129,0.477523064,0,0.542519071,0.422000674,0.350075651,0.269861489,0.108718919,0.354226963,0.0314151,0.396275942
K15598,0,0.535462529,0,0,0,0,0,1.017855968,0,0,0,0,0,0,0
K15599,0,0,0,0,0,0,0,0.597635551,0,0,0,0,0,0,0
K15600,0,0,0,0,0,0,0,0.387163565,0,0,0,0,0,0,0
K15628,0.499320886,0,0.572404369,0.452620475,0.008001219,0.077942814,0,0.659217963,0.33292133,0.32455774,0.347199043,0.887272168,1.11781539,0.153830137,0.410917154
K15630,1.180109249,0.620916009,1.511147534,0.607416677,0.337971511,0.737339022,0,1.168881999,0.636453743,1.057966808,0.638431673,0.249855843,0.975197565,0.65429085,0.475446366
K15631,1.530419911,3.367060989,1.451757456,1.724413195,0.146560911,2.028850437,0,2.784624725,0.836711245,6.183111917,1.19683643,0.412497853,1.377305557,11.15836082,2.016785914
K15632,0.771888617,0,0,0.133578238,0.18890684,0.230026354,0,1.65512424,0.542082166,0.323777285,0.779965524,0.628448385,1.109119181,0.166461718,0.538980765
K15633,0.007775782,0.549489452,0.606665068,0.055382438,0.071549011,0,1.045791911,1.114875684,0,0.030238881,0.011272469,0,0,0.241678008,0
K15634,0,0,0,0,0.209329202,0,0,0.042901909,0,0,0,0,0,0.022358494,0
K15640,0.74075497,0.869870162,1.592205256,0.660981969,0.600919173,1.138233855,1.783055174,0.766316849,0.574794021,0.648484965,0.80721246,1.332743988,0.6969178,0.855790649,0.381003644
K15641,0.533304863,0,1.013574566,0,0.089643292,0.460052708,0,0.259414653,0.30268012,0.485665928,0.305868833,0,0.113755813,0.144851725,0.314405446
K15643,1.770311861,0.418576903,0.775613543,0.669793825,0.502198916,1.208994113,0,2.434851884,1.285381718,1.701284542,1.422830902,0.1805167,2.104118946,1.572935397,1.280741131
K15654,3.552600365,0.417652893,0.810687714,1.045860001,0.435986979,2.275873177,0,7.421693574,1.821751543,1.424148534,2.133347217,0.925588543,2.131226466,1.286267425,2.686528439
K15655,0,0,0,0,0.038418554,0,0,0,0,0,0,0,0,0.064014499,0
K15658,0.513803846,1.400659387,0.504863261,0.667434771,0.149963631,0.580043676,0,0.656281929,0.341734031,2.6181831,0.285663375,0.342377916,0.515269784,4.84486674,0.427869696
K15659,0.339878229,0.442196101,0,0.14188362,0.010032617,0.366492766,0,0.487314555,0.179933362,0.391523673,0.322413324,0.356012211,0.187284506,0.212436075,0.787177219
K15660,0,0.17848751,0,0,0.097423654,0,0,2.416174743,0,0.053099475,0,0,0,0.086035487,0
K15661,0,0,0,0,0,0,0,0.54023958,0,0,0,0,0,0,0
K15662,0,0,0,0,0,0,0,0.324689444,0,0,0,0,0,0,0
K15663,0.303933392,0.145535969,0.177592125,0.196599765,0.13901606,0.181366933,0,0.451790098,0.377546329,0.224084322,0.289398973,0.242248053,0.173404695,0.101817144,0.264423042
K15665,0.233404886,0,1.035216727,0.296038257,0.041197768,0.202818936,0,0.457569466,0.059110023,0.101723132,0.075093546,0.137055233,0.315311889,0.016768871,0.444504252
K15666,0.620664678,0.546635905,0.22234648,0.219771579,0.099456571,0.295194334,0.248998074,0.714698969,0.356747493,0.426159509,0.348238785,0.282616836,0.288223999,0.850502055,0.35766233
K15667,0.612360678,0.086787505,0,0.213541357,0,0.886867663,0,7.726605318,0.305853699,0.299394974,0.33364958,0.256087912,0.331613851,0.147996823,0.202735884
K15670,0.407431665,0.470054063,0,0.527260684,0.31870696,0.248957094,0,0.990874205,0.983576105,0.539377429,0.420617141,0.386762489,0.767675102,0.208100645,0.657684862
K15675,0.40473605,0.160336238,1.291305449,0.139238333,0.032818561,0.239773233,0,0.827316042,0.376701166,0.323434301,0.313515554,0.127376191,0.296439938,0.262901788,0.460379404
K15679,1.055444285,0.429992637,0,0.816967454,0.242036889,1.615267933,0,3.315061287,1.515366056,1.307929052,0.872993586,0.390399754,1.722495698,0.946097838,1.648209135
K15682,1.237293241,0,0.480422626,1.297948078,0.313388805,1.74269966,0,0.051762085,2.087643025,0.677811215,1.464280737,1.680416333,1.240135631,0.172147483,0
K15687,0.528290112,0.046947087,0.549962709,0.163078146,0,0.315929496,0,0.874432449,0.434304664,0.444691631,0.395200748,0.234433599,0.509219572,0.332547929,0.566620804
K15688,1.816435887,1.358871759,1.377565432,0.877483561,0.356824032,1.8913278,0,1.488159953,0.765715004,1.78832428,1.049480032,1.729898557,1.384364034,0.411488975,2.869644056
K15691,0,0,0,0,0,0,0,0.998047394,0,0,0,0,0,0,0
K15692,0,1.619251552,0,0,0,0,0,0,0,0,0,0,0,0,0
K15693,0.916109912,0.248943106,0.637929606,0.18015486,0,0.496372659,0,1.409835745,0.456936037,0.662287857,0.321765963,0.452041821,0.337525473,0.187767225,0.302881187
K15698,0.485082223,0,1.409379362,0.302492579,0.101317768,0.301575249,0,0.795992533,0.444184333,0.472724248,0.313515554,0.661636793,0.508428963,0.104610456,0.615623621
K15711,1.064658427,0.259173644,1.518047751,0.439308108,0.196735867,0.655636613,0,1.158695664,0.817109148,0.993840437,0.549909635,0.528187903,0.623527855,1.108180244,0.945378027
K15723,0,0,0,0.113311195,0,0,0,0.065684301,0.038319601,0,0,0,0,0,0
K15724,0,0.27823053,0,0,0,0,0,0,0,0,0,0,0,0.048662606,0
K15725,0,0,0.117391404,0,0,0,0,0,0,0,0,0.14557279,0,0,0
K15726,0.101971016,1.29450415,0.137150354,0,0.251437742,0,0.510282237,0.192259174,0.324932293,0.020839668,0.044539391,0.02602665,0.094941239,0.559584339,0.036830352
K15727,0.006729917,0,0,0,0,0,0.907168422,0,0,0.012223636,0,0,0.077303674,0.105758219,0
K15728,2.13748415,0.225234238,1.852032158,0.917799924,0.213786527,0.483645155,0,0.327068122,0.88535123,2.146073588,1.606149083,1.164049084,2.56004408,0.42709924,2.056458156
K15738,0.714717154,0.368565118,0,0.595911205,0.140916356,0.109663727,0,0.750715084,0.449799131,0.206345109,0.685359583,0.44941367,0.136032994,0.290381382,0.471085901
K15770,0,0.767013893,0,0,0,0,0,0,0.025028568,0,0.011297858,0,0,0.033537742,0.049770746
K15771,0,0.265229103,0,0,0,0,0,0.155770014,0,0,0.011720208,0,0,0.011597163,0.051631335
K15772,0,0.600624636,0,0,0,0,0,0.075589077,0,0,0,0,0,0,0
K15777,0.610493725,0.749865209,0.844645471,0.450826552,0.011806678,0.086259883,0,0.580745347,0.821593283,2.209105435,0.386159402,0.497521638,0.348377179,2.871464629,0.129130808
K15778,0,0.750780795,0,0,0.055989256,0,0,0,0.087363871,0.03160683,0.059247034,0,0,0.298902062,0
K15779,2.14530683,0.340281943,3.002641415,2.279323455,0.318985033,3.393553538,0,1.50708453,1.493467702,3.155658815,1.554892169,0.558519879,2.668987554,1.775270919,0.750445039
K15781,0,0.687988219,0,0.042128521,0.059578311,0,0,0,0,0,0.03858653,0,0,0.093905677,0.200892831
K15782,0,0.600624636,0,0,0.015367422,0,0,0,0.044097954,0,0,0,0,0.068938691,0
K15783,0.02036842,0.167430761,0,0,0.03427071,0,0,0,0.027781711,0.005531195,0,0.021471986,0.023319942,0.079290507,0.048889848
K15784,0.023851104,0.196058819,0,0,0.077451805,0,0,0,0.028789338,0,0.006497732,0.075340303,0,0.19854343,0
K15785,0,0,0,0,0.060195703,0,0,0,0,0.0137421,0,0,0,0.167167396,0
K15786,0,0.133707958,0,0,0.035857317,0,0,0,0,0.033951071,0,0,0.016480524,0.260239151,0
K15789,0,1.324377322,0,0,0,0,0,0,0,0,0,0,0,0,0
K15792,0,0,0,0,0,0,0,0.524269194,0,0,0,0,0,0,0
K15836,0.004513003,0.147234833,0,0,0.105479111,0,0,0,0.021789577,0,0.009835782,0.033289902,0.018147815,0.141632797,0
K15837,0.049497452,1.017186884,0,0,0.124922265,0.101409468,0,0.204822015,0.179236845,0.011895044,0.05393816,0,0,0.080057835,0
K15849,2.014997105,0.464693797,0.680458246,0.549706725,0.078498451,0.946614029,0,2.056179555,0.790074682,0.949967369,1.020965149,0.766286506,1.3003685,0.152228931,1.478690724
K15865,2.67588054,0.700352815,2.04572735,0.868258545,0.495880456,1.763535381,0.198879231,2.400414103,1.551015468,1.68184312,1.738354534,1.134698472,1.990726736,0.675935459,2.926964989
K15866,0.823211271,0.36788259,2.968325513,0.411544513,0.322715852,0.272574581,0,1.403122241,0.322466289,1.009342206,0.403091426,0.38342833,0.749569557,1.032570761,0.564552845
K15894,0,0,0,0,0.013172076,0,0,0,0,0,0,0.058427174,0,0.03376589,0
K15895,0,0,0,0,0,0,0,0.107013749,0,0,0,0,0,0.04182797,0
K15919,0,0.073617416,0,0,0.015068444,0,0,0,0,0,0,0,0,0.048283908,0
K15920,3.155485531,0.695363285,3.981802375,1.481319047,0.738092692,1.580828734,2.198948197,5.239501775,1.865294336,2.170720329,1.781761662,0.852945922,1.989987605,1.171787109,2.393061256
K15922,0,0.323413266,0,0,0.033099062,0,0,0,0,0,0,0,0,0.021211905,0
K15977,0.028770394,0.442048505,0,0.034016818,0.057799854,0,0,0,0,0.035494301,0.015578413,0,0.30964238,0.149763363,0
K15983,0,0,0,0,0.028062248,0,0,0.103524171,0,0.01603245,0,0,0,0.035968013,0
K15984,0.009097358,0.224343985,0.164255167,0,0.045920042,0,0,0,0.087847308,0,0.004956768,0,0,0.044142561,0.014557451
K15986,0.572601011,0.138436654,0,0.280514299,0.103898762,0.253028989,0,1.091801253,0.243936975,0.545025097,0.42209899,0.502758708,0.261638371,0.393454969,0.970165377
K15987,0.618348765,0.564766449,0,0.817419066,1.358296573,0.492668385,0,1.066144444,1.534213892,0.363242676,1.06688875,1.346005122,0.591700015,0.777875381,0.164912025
K16011,0,1.466100357,0,0,0.076866158,0,0,3.097932977,0,0.011062391,0.032714666,0.032047741,0.017402942,0.260377136,0
K16012,0.031529199,0,0,0,0.078764547,0,0,0.326267138,0.065755529,0.013091586,0.020391256,0,0,0.235342428,0
K16013,0.526382095,1.354250495,0,0.513441351,0.361361452,0.211459204,0,1.236912169,0.347271388,0.528486675,0.266013197,0,0.947372634,0.216330614,1.131766034
K16031,0.057540788,0,0,0,0,0,0,0,0,0.027655976,0.031351555,0,0.116599709,0.093067233,0
K16038,0.587650599,0,0.471563769,0.209746254,0.0348882,0.304228404,0,0.202643057,0.075085705,0.207125611,0.288167488,0.402028683,0.037612809,0.116169028,0.156724903
K16040,0.60143135,0,0,0.316493161,0.223792903,0.450227462,0,0.490569311,0.530505035,0.644842868,0.214261886,0,0.480461112,0.411553593,0.638516158
K16052,0.044691874,1.52812768,0,0.145399321,0.067349395,0,3.431986728,0.840372679,0,0,0.023440415,0,0,0.114544287,0
K16053,0.009963773,0,0.064428771,0.038209589,0.052728157,0.043865491,0,0,0.012921726,0,0.034149954,0,0.043385938,0.060073655,0.008565198
K16066,0.037731664,0.582143878,0,0.029927365,0,0,0,0.368679627,0,0,0,0,0,0.094931968,0
K16074,0.012858277,0,0,0.061192265,0.069776401,0,0,0,0.031041018,0.012360213,0.026682175,0,0,0.095900662,0
K16077,0,0.672272752,0,0,0,0,0,0,0,0,0,0,0,0.044092767,0
K16081,0.021213194,0.057506614,0,0,0.110645435,0,0.847681968,0,0.128026318,0.064545553,0.007623479,0,0,0.229274221,0
K16087,0.042017614,0.351993973,0,0.073348764,0.181861972,0.034546082,0,2.054900246,0.13599439,0.036519584,0.054262307,0,0.13090196,0.620121152,0.018054094
K16088,0.03355148,0.116968631,0,0.136917694,0.370209884,0,1.221462993,0.115445136,0.018040072,0.06137654,0.044493666,0.03484298,0,0.480751569,0.024230495
K16089,0.026888219,0.199154485,0,0,0.24521561,0,0,0.220793384,0.034404596,0.031088685,0.032816581,0.081026364,0.014439592,0.293076044,0.015739467
K16090,0.038360525,0,0,0,0.022914735,0.164018792,5.395680004,0.058074535,0.203280812,0.059262807,0,0,0,0.174598494,0
K16091,0,0.630655868,0,0.134673141,0.065637123,0,0,0.016364646,0.135190808,0,0.017237969,0,0,0.051170987,0
K16092,0,0.230727757,0.506787283,0,0.031357006,0,0,0.347599405,0,0.022348264,0.05887616,0,0,0.200907043,0
K16093,0,0,0,0,0,0,0,0.332835774,0,0,0,0,0,0,0
K16095,0.793129778,0,0,1.184153026,0.340159953,0.700958687,0,0.965292942,0.300342822,1.300578352,0.796498975,0.638356355,0.976916479,0.4024529,0.447936717
K16098,0.635217299,0,0.297896467,0.392595537,0.055521007,0.42253945,0,1.177726586,0.507837728,0.56699708,0.373072272,0.27705789,0.777331392,0.08895315,0.765648901
K16102,0,0,0,0,0,0,0,0.455946879,0,0,0,0,0,0,0
K16119,0.537881278,0.205648653,0.843176523,0.785788503,0.046302709,0.738084562,0,1.022039557,0.471081187,0.613241217,0.428016887,0.588145717,0.375146889,0.048556817,0.624514669
K16124,0.854393516,0.059309329,0.524704005,0.715706126,0.110016768,0.962507426,0.742228709,1.416006743,0.852393406,0.808727796,0.64603205,0.937700675,0.812664637,0.878968312,0.997488708
K16125,0,0,0,0,0,0,0,1.131330439,0,0,0,0,0,0,0
